,text
974,NIKE Mens Tanjun Running Sneaker in BLACK WHITE - US MEN SIZE 10 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=173124222607&amp;vectorid=229466&amp;lgeo=1
975,Nike Men’s Tanjun Running Sneaker Black/White 8.5 D(M) US http://shoppingxpertz.com/product/nike-mens-tanjun-running-sneaker-black-white-8-5-dm-us/
976,"New Arrivals! That’s right, MORE Nike styles have landed in shop!🙌 See all new styles at an SVP near you!✔️ #JustDoIt #RunMore ----- Women’s Tanjun (812655 605) Men’s Flex Control II (924204 010) ----- #Nike #Tanjun #NikeCanada #kotd #kickstagram #instakicks #NikeTraining"
977,I just added this to my closet on Poshmark: Used Nike Tanjun Shoe. https://bnc.lt/focc/eQhma8HQ1J via @poshmarkapp #shopmycloset
978,#9: NIKE Women's Tanjun Running Shoe http://dlvr.it/QCp1l3
979,"#2: Nike Tanjun, Baskets Homme https://is.gd/Jcf240"
980,I just added this to my closet on Poshmark: NEW Nike Tanjun Women's Running Shoes -Blu. https://bnc.lt/focc/tDzHUIqWZJ via @poshmarkapp #shopmycloset
981,I just added this to my closet on Poshmark: NEW Nike Tanjun Women's Running Shoes - Vi. https://bnc.lt/focc/EWAK1yfWZJ via @poshmarkapp #shopmycloset
982,Men NIKE Tanjun Sneaker Athletic Shoe - BLACK / BLACK Size 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=222809219558&amp;vectorid=229466&amp;lgeo=1
983,NIKE Women’s Tanjun Running Shoe http://see-all-deals.com/shop/clothing-shoes-and-jewelry/nike-womens-tanjun-running-shoe/
984,Nike Tanjun is my favorite shoe ever made.
985,"Nike tanjun run ""navy/white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeVLuApHoiU/"
986,"Nike tanjun run ""navy/white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeVLfqmHew0/"
987,"Nike tanjun run ""navy/white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeVLSgFHATF/"
988,"Nike tanjun BR ""blue game royal/white"" original Brand new with box (BNWB) 100% original /… https://www.instagram.com/p/BeVKwxBHMO4/"
989,"Nike women tanjun ENG ""black/black/white racer"" original Brand new with box (BNWB) 100%… https://www.instagram.com/p/BeVKiG1nE14/"
990,"Nike tanjun run men's ""darkgrey/white"" original Brand new with box (BNWB) 100% original /… https://www.instagram.com/p/BeVDioOn5Vn/"
991,"Nike tanjun run men's ""red/white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeVDTY4HNxV/"
992,"Nike tanjun racer men's ""wolfgrey/black/white"" original Brand new with box (BNWB) 100%… https://www.instagram.com/p/BeVDAKfnCUZ/"
993,"NEW ARRIVAL ＜Lady's＞ NIKE / TANJUN ￥1,800+TAX "
994,Check out Nike Tanjun Racer Men's Running Shoe 921669 001 NEW #Nike #RunningCrossTraining http://www.ebay.com/itm/-/192436283965?roken=cUgayN&amp;soutkn=clK54M via @eBay
995,"That must be your favorite model to reference, the Tanjun. If you look at the upper on the Nike React it’s a sock like single piece upper which Nike has been doing and perfected for years now. When you’re aiming at performance running, this silhouette has become a go to staple."
996,NIKE TANJUN RACER👟 Thank you Mom👍#niketanjunracer https://www.instagram.com/p/BeSrLfLHKEr/
997,"“I don’t see sneakerheads as very important to brands…When Nike Tanjun is a top-selling shoe, it illustrates the limits of the sneakerhead community” Interesting Read w/ Mixed Opinions on How Shoe Brands Use Tech &amp; Entrepreneurs To Cultivate Enthusiasts "
998,"Nike Tanjun, Baskets Basses Homme, Black (001 Black), 42 EU EUR 61,90 euros http://www.toulouse3000.fr/nike-tanjun-baskets-basses-homme-black-001-black-42-eu-eur-6190-euros/"
999,"Nike Tanjun, Baskets Basses Homme, Multicolore – Negro/Gris (Black/Black-Anthracite), 41 EU EUR 62,49 euros http://www.toulouse3000.fr/nike-tanjun-baskets-basses-homme-multicolore-negro-gris-black-black-anthracite-41-eu-eur-6249-euros/"
1000,"Nike Tanjun, Baskets Basses Homme, Multicolore – Negro/Gris (Black/Black-Anthracite), 43 EU EUR 62,49 euros http://www.toulouse3000.fr/nike-tanjun-baskets-basses-homme-multicolore-negro-gris-black-black-anthracite-43-eu-eur-6249-euros/"
1001,*HOT* $29.98 (Reg $60) Nike Women's Tanjun Slip-On Casual Sneakers 
1002,"IDR 430.000 👞Nike Tanjun Trainer ""Black White Swoosh ""👞 ▪Original Made In Indonesia▪ ▪Size : 40,… https://www.instagram.com/p/BeNZNX_HpI0/"
1003,"Nike Women’s Tanjun Running Shoes (8 B(M) US, Outdoor Green/Vintage Green) #shimycatsmua http://sneakers.bobofindit.com/nike-womens-tanjun-running-shoes-8-bm-us-outdoor-green-vintage-green/"
1004,Huaraches Air max 97 & 95 Air vapormax flyknit Nike Tanjun
1005,#SALENIKE NIKE ORIGINAL 100% NIKE TANJUN RACER Wolf… https://www.instagram.com/p/BeGScmQjIxItOnYOo0gDiElkYGM4yWLrvrwKhA0/
1006,Gotta love a classic like these Nike Tanjun's. @Nike #nike #tanjun #footwear #classic #essential #sneaker
1007,Nike Mens Tanjun Running Sneaker 
1008,"NIKE TANJUN BLACK WHITE 100% ORIGINAL BNWB READY STOCK SIZE 40-45 Rp. 400.000,00 disc… https://www.instagram.com/p/BeFsxQDjXYX/"
1009,"NEW ARRIVAL ＜Men's＞NIKE / TANJUN ￥1,800+TAX "
1010,Nike Women’s Tanjun Shoe Running Shoe 
1011,"#7: Nike Tanjun, Baskets Homme https://is.gd/b3qVv1"
1012,Nike Men's Tanjun Black/White Running Shoe Size 10.5 Men US ➡️ $59.88 ⚡️ Only https://goo.gl/Ci1LSG **8% OFF!**
1013,NIKE Mens Tanjun Running Sneaker Black/Anthracite/Black 11 ➡️ $64.90 ⚡️ Only https://goo.gl/qqGZFX **0% OFF!**
1014,"Mixing sportswear with daywear 😍 Who else loves this look? Nike Tanjun trainers, £54.99 - Deichmann UK "
1015,Nike Women’s Nike Tanjun White/Black Running Shoes Size 8 http://toptenlist.info/nike-womens-nike-tanjun-whiteblack-running-shoes-size-8/
1016,"Nike tanjun run ""black white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeAELcwnFDu/"
1017,"Nike tanjun run ""all-white"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeADz7fnvnM/"
1018,"Nike tanjun run ""all-black"" original Brand new with box (BNWB) 100% original / authentic… https://www.instagram.com/p/BeADWnnnf4C/"
1019,Red Nike Tanjun’s is a must get 😭
1020,"Nike Tanjun, chuck Taylor, NMD, Tubular shadow"
1021,•RESTOCK• NIKE TANJUN RUN BLACK WHITE Size : 40 41 42 43 44 Price :… https://www.instagram.com/p/Bd9-7LJBeHgh3YBbWVmppoxqLHZDiwMcQ1JZMo0/
1022,•RESTOCK• NIKE TANJUN RUN BLACK BLACK Size : 40 41 42 43 44 Price :… https://www.instagram.com/p/Bd96VnwBOCyOjlh4WhH7ZSfFln82vPzmruWUAo0/
1023,New @Nike for the fam #nike #tanjun 
1024,Check out Nike Men's Tanjun Racer Athletic Running Sneakers Dark Gray Size 11 New in Box #Nike https://www.ebay.com/itm/Nike-Mens-Tanjun-Racer-Athletic-Running-Sneakers-Dark-Gray-Size-11-New-in-Box-/162841979639?roken=cUgayN&amp;soutkn=3nDlIE via @eBay
1025,Check out Nike Tanjun Size 11 Toddler Girls Boys Turquoise Tennis Shoes sneakers GUC https://www.ebay.com/ulk/itm/162851087138 @eBay
1026,Check out Nike Tanjun Size 11 Toddler Girls Boys Turquoise Tennis Shoes sneakers #Nike http://ebay.to/2Dac4ez
1027,Nike Tanjun all the way! I absolutely love mine
1028,That's the Nike Tanjun. Please don't hesitate to reach out if you have any other questions.
1029,Nike Tanjun. For those wondering.
1030,Nike Tanjun Black Black White https://www.bukalapak.com/p/fashion-pria/sepatu-169/sneaker/dtzc9q-jual-nike-tanjun-black-black-white?utm_source=twitter&amp;utm_medium=sharelapak&amp;utm_campaign=socmed
1031,I just added this to my closet on Poshmark: Nike Women's Tanjun SE Casual Sneakers. https://bnc.lt/focc/wGqDi6UuDJ via @poshmarkapp #shopmycloset
1032,I just added this to my closet on Poshmark: Nike Men's Tanjun Racer Athletic Running S. https://bnc.lt/focc/dF1Ud4wuDJ via @poshmarkapp #shopmycloset
1033,#STOCKCS Nike Tanjun All White Available : 37 / 38 / 39 / 40 Rp.450.000 CONDITION : BNWB… https://www.instagram.com/p/Bd1Al16B_sz/
1034,#STOCKCS Nike Tanjun Triple Black Available : 40 / 41 / 42 / 43 / 44 Rp.450.000 CONDITION :… https://www.instagram.com/p/Bd0_01cBV8R/
1035,I just added this to my closet on Poshmark: New Nike Tanjun Shoes. https://bnc.lt/focc/kScs3zI1CJ via @poshmarkapp #shopmycloset
1036,Nike Tanjun Racer Size 39 40 . Harga Disini IDR 599.000 New With Replace Box . Order WA :… https://www.instagram.com/p/Bdy0N1QjWUC/
1037,Nike Tanjun Racer Size 38 . Harga Disini IDR 599.000 New With Replace Box . Order WA :… https://www.instagram.com/p/Bdy0LMBjUkT/
1038,NEW ARRIVALS!🔥 Our #Nike Spring/Summer 2017 Collection is here! New styles available for the whole family!👨‍👩‍👧‍👦 See the full collection in store! ----- (Left to right) Men's #Tanjun SE - 844887 011 Women's Tanjun SE - 844908 005 Kid's Tanjun (PS) - 818382 084 
1039,"I won't have final numbers for a couple weeks, but probably Nike Tanjun. One interesting point if that is seems the top shoes will have a lower % of the total than previous years. shows the consumer wants uniqueness"
1040,541° - Nike Tanjun Mens trainers now £38.47 delivered / Nike Flex RN £48.97 @Nike http://dlvr.it/Q9dJ2L
1041,Men NIKE Tanjun Sneaker Athletic Shoe - BLACK / BLACK Size 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338239025&amp;item=222789740690&amp;vectorid=229466&amp;lgeo=1
1042,"Mixing sportswear with daywear 😍 Who else loves this look? Nike Tanjun trainers, £54.99 - Deichmann UK "
1043,New foot wear to add to my collection. Nike Tanjun in white next to the Tanjun in black!… https://www.instagram.com/p/BduxJNXB5Am/
1044,Check out Nike Men's Tanjun Racer Athletic Running Sneakers Dark Gray Size 11 New in Box #Nike https://www.ebay.com/itm/Nike-Mens-Tanjun-Racer-Athletic-Running-Sneakers-Dark-Gray-Size-11-New-in-Box-/162841979639?roken=cUgayN&amp;soutkn=3nDlIE via @eBay
1045,Check out Nike Women's Tanjun SE Casual Sneaker Athletic Shoes Black/Anthracite Size 8 New #Nike https://www.ebay.com/itm/Nike-Womens-Tanjun-SE-Casual-Sneaker-Athletic-Shoes-Black-Anthracite-Size-8-New-/162841987951?roken=cUgayN&amp;soutkn=FIYWaz via @eBay
1046,Check out Women's Nike Tanjun Running Sneakers Sz 9.5 Black/White 812655-011 #monday #Running http://www.ebay.com/itm/-/322972672222?roken=cUgayN&amp;soutkn=7WMhpY via @eBay
1047,Try the NIKE TANJUN shoes! They are the best shit! They are so comfortable and light best running shoes I have ever purchased 🙌🏼
1048,"Nike Boy’s Tanjun Running Sneaker (12 Little Kid M, Black/White/White) #ootd http://sneakers.bobofindit.com/nike-boys-tanjun-running-sneaker-12-little-kid-m-black-white-white/"
1049,NIKE TANJUN Men's Running Shoes https://1901dopestreet.com/products/nike-tanjun-mens-running-shoes #nike #onlineshopping #sportswear #1901dopestreet #shoes
1050,Nike Men's Tanjun Sneaker - Midnight Navy White - US Size 10 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338239025&amp;item=253348411582&amp;vectorid=229466&amp;lgeo=1
1051,Nike Men's Tanjun Sneaker - Black Anthracite - US Size 11 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338239025&amp;item=253348412649&amp;vectorid=229466&amp;lgeo=1
1052,Nike Pink Tanjun Sneakers 2018 https://www.ourstyle.life/nike-pink-tanjun-sneakers-2018/
1053,Sneakers Nike Tanjun are awesome😍
1054,Brand New with Box 2018 Nike Sportswear Tanjun Mesh Casual Shoes White/Black http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338239025&amp;item=302591789336&amp;vectorid=229466&amp;lgeo=1
1055,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item http:http://cnet.co/2qwWFz6
1056,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item - http://dn.ws/1ak6n
1057,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item http://ift.tt/2Cxagrq #DealNews
1058,The ShoeDog knows that every girl is going to love these new #Nike Tanjun in black and gold! #GetEmFirst #YearOfTheShoes
1059,"The Nike Tanjun Racer provides comfort and allow air to circulate freely around the foot whilst excersing, making it the perfect training shoe. Get it now at a Tekkie Town near you. (While stocks last) #Nike #tanjun #racer #training #justdoit"
1060,Check out Women's Nike Tanjun #runningsneakers Sz 9.5 Black/White 812655-011 #Nike #Running http://www.ebay.com/itm/-/322972672222?roken=cUgayN&amp;soutkn=7WMhpY via @eBay
1061,🎈BUY ONE GET ONE FREE🎈 📌Nike Tanjun 👟 Size: 37-45 💵 Store Price: Rp900.000 💸 Allaboutshoes… https://www.instagram.com/p/BdbtF0Zg2AZ/
1062,Check out Women's Nike Tanjun Running Sneakers Sz 9.5 Black/White 812655-011 #Nike #Running http://www.ebay.com/itm/-/322972672222?roken=cUgayN&amp;soutkn=7WMhpY via @eBay
1063,Nike Tanjun Racer Size 40 . Harga Disini IDR 629.000 New With Replace Box . Order WA :… https://www.instagram.com/p/BdaqALvD5A0/
1064,Nike Tanjun Racer Size 36 36.5 . Harga Disini IDR 629.000 New With Replace Box . Order WA :… https://www.instagram.com/p/Bdap9OqjpX3/
1065,NIKE ORIGINAL 100% NIKE TANJUN RUN TRIPLE BLACK Avaialble size Eur… https://www.instagram.com/p/BdZ1lNVjcgFA5NuGmUJgmtJiIhuxXkUlcCxOms0/
1066,#deal Nike Mens Tanjun Running Sneaker Black/White 10.5 $65.0 http://bit.ly/2fZv17e
1067,"When Nike Tanjun is the top selling shoe for the year, it says it all. Best to leave 2017 behind, but I don't really expect 2018 to be much different"
1068,NIKE Women's Tanjun Running Shoe - http://shoebox.henryhstevens.com/shop/nike-womens-tanjun-running-shoe/
1069,"Mixing sportswear with daywear 😍 Who else loves this look? Nike Tanjun trainers, £54.99 - Deichmann UK "
1070,@Yvonaaa_ @PorshaaEscobar lmaooo why I just tripped twice downstairs in these nike tanjun slides
1071,🎈BUY ONE GET ONE FREE🎈 📌Nike Tanjun 👟 Size: 37-45 💵 Store Price: Rp900.000 💸 Allaboutshoes… https://www.instagram.com/p/BdSTrWwgTc3/
1072,🎈BUY ONE GET ONE FREE🎈 📌Nike Tanjun 👟 Size: 37-45 💵 Store Price: Rp900.000 💸 Allaboutshoes… https://www.instagram.com/p/BdSBAF9Azj3/
1073,🎈BUY ONE GET ONE FREE🎈 📌Nike Tanjun 👟 Size: 37-45 💵 Store Price: Rp900.000 💸 Allaboutshoes… https://www.instagram.com/p/BdRk8Gkgg9t/
1074,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item http:http://cnet.co/2leCn8s
1075,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item via /r/OnlineBargains http://ift.tt/2BOvgtx
1076,Nike Little Girls' Tanjun Sneakers + More | Macy's Only $22.48: http://bit.ly/2pNoJ0F (Reg $49.99) http://bit.ly/2E7Nzvn
1077,Nike Little Girls' Tanjun Sneakers + More | Macy's Only $22.48: http://dealsplus.com/Kids-and-Baby_deals/p_nike-little-girls-tanjun-casual-sneakers (Reg $49.99)
1078,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item - http://dn.ws/1agq8
1079,#deal Nike Womens Tanjun Running Sneaker Black/White 10 $69.9 http://bit.ly/2fZRxt9
1080,Nike Little Girls' Tanjun Sneakers for $22 + free s&amp;h w/beauty item http://ift.tt/2C6GiyE #DealNews
1081,Nike Little Girls’ Tanjun Sneakers for $22 + free s&amp;h w/beauty item http://coupondeals.tv/nike-little-girls-tanjun-sneakers-for-22-free-sh-w-beauty-item/
1082,Nike Little Girls’ Tanjun Sneakers for $22 + free s&amp;h w/beauty item http://coupondeals.tv/nike-little-girls-tanjun-sneakers-for-22-free-sh-w-beauty-item/
1083,#deal Nike Womens Tanjun Running Sneaker Black/White 7 $75.0 http://bit.ly/2fRdYAS
1084,Nike Women's Nike Tanjun White/Black Running Shoes by NIKE for $54.98 http://amzn.to/2pMzMHr via @amazon
1085,Sooo many Tanjun's! @Nike #nike #tanjun #essential #footwear #sneakers
1086,"i need them tanjun nike sandals, them boys hottttt!"
1087,"NIKE TANJUN GREY Size : 36, 36.5, 38, 38.5, 40, 42 Price: IDR.470.000,- 100% ORIGINAL Contact… https://www.instagram.com/p/BdPABkTjO68/"
1088,Need new shoes? Nike Women's Shoes Tanjun Slip Size 7.5 US Athletic Sneakers 902866-002 - $55.00 End Date: Monday Jan-1-2018 12:52:27 PST Buy It Now for only: $55.00 Buy It Now | Add to watch list http://ow.ly/4peL50fVzRq
1089,🎈BUY ONE GET ONE FREE🎈 📌Nike Tanjun 👟 Size: 37-45 💵 Store Price: Rp900.000 💸 Allaboutshoes… https://www.instagram.com/p/BdMakZpgKGg/
1090,Never have I bought an exact same pair of shoes while I still have the first pair because I loved them so much. The black #Nike “Tanjun” did it for me 😜
1091,*HOT* $52.50 (Reg $75) Nike Tanjun Men’s Casual Sneakers + FREE Shipping http://zpr.io/nps94
1092,nike tanjun original brande gray white limited edition Made in indonesia.. ( brande new out… https://www.instagram.com/p/Bc8vhsKFZ9j/
1093,I literally just bought some Nike Tanjun Running shoes 😅
1094,"#merrychristmas #nike #tanjun #allwhite #happy #love #thankful #holiday @Flagstaff, Arizona https://www.instagram.com/p/BdJhty5HV1a/"
1095,NIKE TANJUN Men's Running Shoes https://1901dopestreet.com/products/nike-tanjun-mens-running-shoes #onlineshopping #nike #1901dopestreet #runningshoes #fitness
1096,I'm selling my Nike Tanjun white for S$75 http://carousell.com/p/145967051/ #carousell @thecarousell
1097,Ready Stock . . Nike Tanjun Navy White Size: 40 / 41 / 42 / 43 / 44 BNWB 👉🏻 SOB021 Price:… https://www.instagram.com/p/BdHi_J8gD9c/
1098,Ready Stock . . Nike Tanjun Black White Size: 40 / 41 / 42 / 43 / 44 / 45 BNWB 👉🏻 SOB021 Price:… https://www.instagram.com/p/BdHi3bUAljQ/
1099,Ready Stock . . Nike Tanjun Red White Size: 43 / 44 BNWB 👉🏻 SOB021 Price: 399.000… https://www.instagram.com/p/BdHigxTA_kV/
1100,#TwistdSneaks Nike Tanjun Racer black white size 40 Rp 450rb 
1101,#deals #Nike Men s Tanjun Running Sneaker Game Royal/White 11 D(M) US is selling cheaper at INR 4895 today http://bit.ly/2DHeAFC #amazonin
1102,@Care_Down_ Nike Womens Tanjun Running Sneaker Wolf Grey/White 7 is now on sale for $55.00 at Amazon. Product page: 
1103,#deal Nike Womens Tanjun Running Sneaker Black/White 10 $69.9 http://bit.ly/2fZRxt9
1104,#deal Nike Mens Tanjun Running Sneaker Black/White 10.5 $52.46 -19% OFF #bargain http://bit.ly/2fZv17e
1105,"Nike tanjun run ""red white"" original size : 43 eur 28 cm 44 eur 29 cm Brand new with box… https://www.instagram.com/p/BdAdrnxnnkD/"
1106,"Nike tanjun run ""black black"" original size : 40 eur / 25 cm 41 eur / 26 cm 42 eur / 27… https://www.instagram.com/p/BdAavk-HaUx/"
1107,"Nike tanjun run ""navy white"" original size : 40 eur / 25 cm 41 eur / 26 cm 42 eur / 27… https://www.instagram.com/p/BdAZcM4nrcf/"
1108,"Nike tanjun run ""white white "" original size : 37 eur 23 cm 38 eur 24 cm 39 eur 24.5 cm 40… https://www.instagram.com/p/BdAZFP2H0Cy/"
1109,"Nike roshe tanjun run ""black white"" original size : 40 eur / 25 cm 41 eur / 26 cm 42 eur /… https://www.instagram.com/p/BdAYutrnU1o/"
1110,#deal Nike Womens Tanjun Running Sneaker Black/White 7 $55.0 -15% OFF #bargain http://bit.ly/2fRdYAS
1111,3 of the shoes were nowhere near commercial in quantity and one barely so. The shoe that defined Nike in 2017 was Tanjun
1112,NIKE Women's Tanjun Running Shoe http://www.amazon.com/dp/B007U7YODK/?tag=gorilla02-20 #NIKE 
1113,Nike Women’s Tanjun SE Mushroom/Nuslim/Sail Running Shoe 6.5 Women US https://goo.gl/fb/z4y99j #health #fitness
1114,nike tanjun original brande gray white limited edition Made in indonesia.. ( brande new out… https://www.instagram.com/p/Bc8vhsKFZ9j/
1115,"Nike Tanjun, Baskets Homme https://www.thesneakerboutique.com/produit/nike-tanjun-baskets-homme/"
1116,ON SALE! NIKE Women's Tanjun Racer Running Shoe - https://allstarsportsfan.com/product/nike-womens-tanjun-racer-running-shoe/
